results_type,environment,inter_site_distance_m,site_area_km2,sites_per_km2,frequency_GHz,bandwidth_MHz,number_of_sectors,generation,ant_type,transmission_type,path_loss_dB,received_power_dBm,interference_dBm,sinr_dB,spectral_efficiency_bps_hz,capacity_mbps,capacity_mbps_km2
10_percentile,rural,23200,466.12951333293626,0.0021453265056094895,3.5,50,3,5G,macro,8x8,156.0,-124.0,-135.29627884007297,-28.51,0.0,0.0,0.0
10_percentile,rural,23200,466.12951333293626,0.0021453265056094895,3.7,50,3,5G,macro,8x8,158.0,-125.0,-135.25959783098372,-29.51,0.0,0.0,0.0
10_percentile,rural,23200,466.12951333293626,0.0021453265056094895,26,500,3,5G,macro,8x8,175.0,-142.0,-152.25959783098375,-56.50999999999999,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,0.7,10,3,5G,macro,8x8,145.0,-112.0,-123.25924267669222,-9.52,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,0.8,10,3,4G,macro,1x1,147.0,-115.0,-122.26326593189265,-12.52,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,2.6,10,3,4G,macro,1x1,156.0,-123.0,-132.99978290702776,-20.52,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,3.5,50,3,5G,macro,8x8,156.0,-124.0,-136.25959783098372,-28.51,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,3.7,50,3,5G,macro,8x8,159.0,-126.0,-135.99978290702776,-30.51,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,26,500,3,5G,macro,8x8,176.0,-143.0,-152.99978290702776,-57.51,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,0.7,10,3,5G,macro,8x8,146.0,-113.0,-123.29627884007299,-10.52,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,0.8,10,3,4G,macro,1x1,147.0,-116.0,-122.99978290702776,-13.52,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,2.6,10,3,4G,macro,1x1,156.0,-123.0,-133.25959783098372,-20.52,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,3.5,50,3,5G,macro,8x8,157.0,-125.0,-136.99978290702776,-29.51,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,3.7,50,3,5G,macro,8x8,159.0,-126.0,-136.26326593189265,-30.51,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,26,500,3,5G,macro,8x8,176.0,-143.0,-153.25959783098372,-57.51,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,0.7,10,3,5G,macro,8x8,146.0,-113.0,-124.25959783098372,-10.52,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,0.8,10,3,4G,macro,1x1,148.0,-116.0,-123.26326593189265,-13.52,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,2.6,10,3,4G,macro,1x1,157.0,-124.0,-133.99978290702776,-21.52,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,3.5,50,3,5G,macro,8x8,157.0,-125.0,-137.25959783098372,-29.51,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,3.7,50,3,5G,macro,8x8,160.0,-127.0,-136.99978290702776,-31.51,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,26,500,3,5G,macro,8x8,177.0,-144.0,-153.99978290702776,-58.50999999999999,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,0.7,10,3,5G,macro,8x8,147.0,-114.0,-124.29627884007299,-11.52,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,0.8,10,3,4G,macro,1x1,148.0,-117.0,-124.25924267669222,-14.52,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,2.6,10,3,4G,macro,1x1,157.0,-124.0,-134.26326593189265,-21.52,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,3.5,50,3,5G,macro,8x8,158.0,-126.0,-137.99978290702776,-30.51,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,3.7,50,3,5G,macro,8x8,160.0,-127.0,-137.26326593189265,-31.51,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,26,500,3,5G,macro,8x8,177.0,-144.0,-154.26326593189265,-58.50999999999999,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,0.7,10,3,5G,macro,8x8,147.0,-114.0,-125.25959783098372,-11.52,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,0.8,10,3,4G,macro,1x1,149.0,-117.0,-124.26326593189265,-14.52,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,2.6,10,3,4G,macro,1x1,158.0,-125.0,-134.99978290702776,-22.52,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,3.5,50,3,5G,macro,8x8,158.0,-126.0,-138.25959783098372,-30.51,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,3.7,50,3,5G,macro,8x8,161.0,-128.0,-137.99978290702776,-32.51,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,26,500,3,5G,macro,8x8,178.0,-145.0,-154.99978290702776,-59.51,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,0.7,10,3,5G,macro,8x8,148.0,-115.0,-125.29627884007299,-12.52,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,0.8,10,3,4G,macro,1x1,149.0,-118.0,-124.99997828581876,-15.52,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,2.6,10,3,4G,macro,1x1,158.0,-125.0,-135.26326593189265,-22.52,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,3.5,50,3,5G,macro,8x8,159.0,-127.0,-138.99978290702776,-31.51,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,3.7,50,3,5G,macro,8x8,161.0,-128.0,-138.26326593189265,-32.51,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,26,500,3,5G,macro,8x8,178.0,-145.0,-155.26326593189265,-59.51,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,0.7,10,3,5G,macro,8x8,148.0,-115.0,-126.25959783098372,-12.52,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,0.8,10,3,4G,macro,1x1,150.0,-118.0,-125.26326593189265,-15.52,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,2.6,10,3,4G,macro,1x1,159.0,-126.0,-135.99978290702776,-23.52,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,3.5,50,3,5G,macro,8x8,159.0,-127.0,-139.25959783098372,-31.51,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,3.7,50,3,5G,macro,8x8,162.0,-129.0,-138.99978290702776,-33.51,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,26,500,3,5G,macro,8x8,179.0,-146.0,-155.99978290702776,-60.50999999999999,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,0.7,10,3,5G,macro,8x8,149.0,-116.0,-126.29627884007297,-13.52,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,0.8,10,3,4G,macro,1x1,150.0,-119.0,-125.99978290702776,-16.52,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,2.6,10,3,4G,macro,1x1,159.0,-126.0,-136.25959783098372,-23.52,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,3.5,50,3,5G,macro,8x8,160.0,-128.0,-139.99978290702776,-32.51,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,3.7,50,3,5G,macro,8x8,162.0,-129.0,-139.26326593189265,-33.51,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,26,500,3,5G,macro,8x8,179.0,-146.0,-156.25959783098372,-60.50999999999999,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,0.7,10,3,5G,macro,8x8,149.0,-116.0,-127.25924267669222,-13.52,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,0.8,10,3,4G,macro,1x1,151.0,-119.0,-126.26326593189265,-16.52,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,2.6,10,3,4G,macro,1x1,160.0,-127.0,-136.99978290702776,-24.52,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,3.5,50,3,5G,macro,8x8,160.0,-128.0,-140.25959783098372,-32.51,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,3.7,50,3,5G,macro,8x8,163.0,-130.0,-139.99978290702776,-34.51,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,26,500,3,5G,macro,8x8,180.0,-147.0,-156.99978290702776,-61.51,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,0.7,10,3,5G,macro,8x8,150.0,-117.0,-127.26326593189265,-14.52,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,0.8,10,3,4G,macro,1x1,151.0,-120.0,-126.99978290702776,-17.52,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,2.6,10,3,4G,macro,1x1,160.0,-127.0,-137.25959783098372,-24.52,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,3.5,50,3,5G,macro,8x8,161.0,-129.0,-140.29627884007297,-33.51,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,3.7,50,3,5G,macro,8x8,163.0,-130.0,-140.25959783098372,-34.51,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,26,500,3,5G,macro,8x8,180.0,-147.0,-157.25959783098372,-61.51,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,0.7,10,3,5G,macro,8x8,150.0,-117.0,-127.99978290702776,-14.52,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,0.8,10,3,4G,macro,1x1,152.0,-120.0,-127.25959783098372,-17.52,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,2.6,10,3,4G,macro,1x1,160.0,-127.0,-137.29627884007297,-24.52,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,3.5,50,3,5G,macro,8x8,161.0,-129.0,-141.25924267669222,-33.51,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,3.7,50,3,5G,macro,8x8,164.0,-131.0,-140.29627884007297,-35.51,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,26,500,3,5G,macro,8x8,180.0,-147.0,-157.29627884007297,-61.51,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,0.7,10,3,5G,macro,8x8,150.0,-117.0,-128.26326593189265,-14.52,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,0.8,10,3,4G,macro,1x1,152.0,-121.0,-127.29627884007299,-18.52,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,2.6,10,3,4G,macro,1x1,161.0,-128.0,-138.25924267669222,-25.52,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,3.5,50,3,5G,macro,8x8,162.0,-129.0,-141.26326593189265,-33.51,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,3.7,50,3,5G,macro,8x8,164.0,-131.0,-141.25924267669222,-35.51,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,26,500,3,5G,macro,8x8,181.0,-148.0,-158.25924267669222,-62.50999999999999,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,0.7,10,3,5G,macro,8x8,151.0,-118.0,-128.99978290702776,-15.52,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,0.8,10,3,4G,macro,1x1,153.0,-121.0,-128.25924267669222,-18.52,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,2.6,10,3,4G,macro,1x1,161.0,-128.0,-138.26326593189265,-25.52,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,3.5,50,3,5G,macro,8x8,162.0,-130.0,-141.99978290702776,-34.51,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,3.7,50,3,5G,macro,8x8,164.0,-131.0,-141.26326593189265,-35.51,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,26,500,3,5G,macro,8x8,181.0,-148.0,-158.26326593189265,-62.50999999999999,0.0,0.0,0.0
10_percentile,rural,34400,1024.8198218223533,0.0009757812824324394,0.7,10,3,5G,macro,8x8,151.0,-118.0,-129.25959783098372,-15.52,0.0,0.0,0.0
10_percentile,rural,34400,1024.8198218223533,0.0009757812824324394,0.8,10,3,4G,macro,1x1,153.0,-121.0,-128.26326593189265,-18.52,0.0,0.0,0.0
10_percentile,rural,34400,1024.8198218223533,0.0009757812824324394,2.6,10,3,4G,macro,1x1,162.0,-129.0,-138.99978290702776,-26.52,0.0,0.0,0.0
10_percentile,rural,34400,1024.8198218223533,0.0009757812824324394,3.5,50,3,5G,macro,8x8,162.0,-130.0,-142.25959783098372,-34.51,0.0,0.0,0.0
10_percentile,rural,34400,1024.8198218223533,0.0009757812824324394,3.7,50,3,5G,macro,8x8,165.0,-132.0,-141.99978290702776,-36.51,0.0,0.0,0.0
10_percentile,rural,34400,1024.8198218223533,0.0009757812824324394,26,500,3,5G,macro,8x8,182.0,-149.0,-158.99978290702776,-63.51,0.0,0.0,0.0
10_percentile,rural,35200,1073.0401163050708,0.0009319316070338743,0.7,10,3,5G,macro,8x8,152.0,-119.0,-129.26326593189265,-16.52,0.0,0.0,0.0
10_percentile,rural,35200,1073.0401163050708,0.0009319316070338743,0.8,10,3,4G,macro,1x1,153.0,-122.0,-128.99978290702776,-19.52,0.0,0.0,0.0
10_percentile,rural,35200,1073.0401163050708,0.0009319316070338743,2.6,10,3,4G,macro,1x1,162.0,-129.0,-139.25959783098372,-26.52,0.0,0.0,0.0
10_percentile,rural,35200,1073.0401163050708,0.0009319316070338743,3.5,50,3,5G,macro,8x8,163.0,-131.0,-142.29627884007297,-35.51,0.0,0.0,0.0
10_percentile,rural,35200,1073.0401163050708,0.0009319316070338743,3.7,50,3,5G,macro,8x8,165.0,-132.0,-142.25959783098372,-36.51,0.0,0.0,0.0
10_percentile,rural,35200,1073.0401163050708,0.0009319316070338743,26,500,3,5G,macro,8x8,182.0,-149.0,-159.25959783098372,-63.51,0.0,0.0,0.0
10_percentile,rural,36000,1122.3689233046325,0.0008909726376383114,0.7,10,3,5G,macro,8x8,152.0,-119.0,-129.99978290702776,-16.52,0.0,0.0,0.0
10_percentile,rural,36000,1122.3689233046325,0.0008909726376383114,0.8,10,3,4G,macro,1x1,154.0,-122.0,-129.25959783098372,-19.52,0.0,0.0,0.0
10_percentile,rural,36000,1122.3689233046325,0.0008909726376383114,2.6,10,3,4G,macro,1x1,162.0,-129.0,-139.29627884007297,-26.52,0.0,0.0,0.0
10_percentile,rural,36000,1122.3689233046325,0.0008909726376383114,3.5,50,3,5G,macro,8x8,163.0,-131.0,-143.25924267669222,-35.51,0.0,0.0,0.0
10_percentile,rural,36000,1122.3689233046325,0.0008909726376383114,3.7,50,3,5G,macro,8x8,166.0,-133.0,-142.29627884007297,-37.51,0.0,0.0,0.0
10_percentile,rural,36000,1122.3689233046325,0.0008909726376383114,26,500,3,5G,macro,8x8,182.0,-149.0,-159.29627884007297,-63.51,0.0,0.0,0.0
10_percentile,rural,36800,1172.806242821038,0.0008526557614449814,0.7,10,3,5G,macro,8x8,152.0,-119.0,-130.25959783098372,-16.52,0.0,0.0,0.0
10_percentile,rural,36800,1172.806242821038,0.0008526557614449814,0.8,10,3,4G,macro,1x1,154.0,-123.0,-129.29627884007297,-20.52,0.0,0.0,0.0
10_percentile,rural,36800,1172.806242821038,0.0008526557614449814,2.6,10,3,4G,macro,1x1,163.0,-130.0,-139.99978290702776,-27.52,0.0,0.0,0.0
10_percentile,rural,36800,1172.806242821038,0.0008526557614449814,3.5,50,3,5G,macro,8x8,163.0,-131.0,-143.26326593189265,-35.51,0.0,0.0,0.0
10_percentile,rural,36800,1172.806242821038,0.0008526557614449814,3.7,50,3,5G,macro,8x8,166.0,-133.0,-142.99997828581874,-37.51,0.0,0.0,0.0
10_percentile,rural,36800,1172.806242821038,0.0008526557614449814,26,500,3,5G,macro,8x8,183.0,-150.0,-159.99978290702776,-64.51,0.0,0.0,0.0
10_percentile,rural,37600,1224.3520748542878,0.0008167585292972299,0.7,10,3,5G,macro,8x8,153.0,-120.0,-130.29627884007297,-17.52,0.0,0.0,0.0
10_percentile,rural,37600,1224.3520748542878,0.0008167585292972299,0.8,10,3,4G,macro,1x1,154.0,-123.0,-129.99997828581874,-20.52,0.0,0.0,0.0
10_percentile,rural,37600,1224.3520748542878,0.0008167585292972299,2.6,10,3,4G,macro,1x1,163.0,-130.0,-140.25959783098372,-27.52,0.0,0.0,0.0
10_percentile,rural,37600,1224.3520748542878,0.0008167585292972299,3.5,50,3,5G,macro,8x8,164.0,-132.0,-143.99978290702776,-36.51,0.0,0.0,0.0
10_percentile,rural,37600,1224.3520748542878,0.0008167585292972299,3.7,50,3,5G,macro,8x8,166.0,-133.0,-143.26326593189265,-37.51,0.0,0.0,0.0
10_percentile,rural,37600,1224.3520748542878,0.0008167585292972299,26,500,3,5G,macro,8x8,183.0,-150.0,-160.25959783098375,-64.51,0.0,0.0,0.0
10_percentile,rural,38400,1277.0064194043819,0.0007830814197992971,0.7,10,3,5G,macro,8x8,153.0,-120.0,-130.99997828581874,-17.52,0.0,0.0,0.0
10_percentile,rural,38400,1277.0064194043819,0.0007830814197992971,0.8,10,3,4G,macro,1x1,155.0,-123.0,-130.25959783098372,-20.52,0.0,0.0,0.0
10_percentile,rural,38400,1277.0064194043819,0.0007830814197992971,2.6,10,3,4G,macro,1x1,164.0,-131.0,-140.29627884007297,-28.52,0.0,0.0,0.0
10_percentile,rural,38400,1277.0064194043819,0.0007830814197992971,3.5,50,3,5G,macro,8x8,164.0,-132.0,-144.25924267669222,-36.51,0.0,0.0,0.0
10_percentile,rural,38400,1277.0064194043819,0.0007830814197992971,3.7,50,3,5G,macro,8x8,167.0,-134.0,-143.99978290702776,-38.51,0.0,0.0,0.0
10_percentile,rural,38400,1277.0064194043819,0.0007830814197992971,26,500,3,5G,macro,8x8,184.0,-151.0,-160.296278840073,-65.51,0.0,0.0,0.0
10_percentile,rural,39200,1330.7692764713197,0.0007514450608986175,0.7,10,3,5G,macro,8x8,153.0,-120.0,-131.26326593189265,-17.52,0.0,0.0,0.0
10_percentile,rural,39200,1330.7692764713197,0.0007514450608986175,0.8,10,3,4G,macro,1x1,155.0,-124.0,-130.29627884007297,-21.52,0.0,0.0,0.0
10_percentile,rural,39200,1330.7692764713197,0.0007514450608986175,2.6,10,3,4G,macro,1x1,164.0,-131.0,-141.25924267669222,-28.52,0.0,0.0,0.0
10_percentile,rural,39200,1330.7692764713197,0.0007514450608986175,3.5,50,3,5G,macro,8x8,165.0,-132.0,-144.26326593189265,-36.51,0.0,0.0,0.0
10_percentile,rural,39200,1330.7692764713197,0.0007514450608986175,3.7,50,3,5G,macro,8x8,167.0,-134.0,-144.25924267669222,-38.51,0.0,0.0,0.0
10_percentile,rural,39200,1330.7692764713197,0.0007514450608986175,26,500,3,5G,macro,8x8,184.0,-151.0,-161.25924267669222,-65.51,0.0,0.0,0.0
10_percentile,rural,40000,1385.6406460551018,0.0007216878364870322,0.7,10,3,5G,macro,8x8,154.0,-121.0,-131.29627884007297,-18.52,0.0,0.0,0.0
10_percentile,rural,40000,1385.6406460551018,0.0007216878364870322,0.8,10,3,4G,macro,1x1,155.0,-124.0,-131.25924267669222,-21.52,0.0,0.0,0.0
10_percentile,rural,40000,1385.6406460551018,0.0007216878364870322,2.6,10,3,4G,macro,1x1,164.0,-131.0,-141.26326593189265,-28.52,0.0,0.0,0.0
10_percentile,rural,40000,1385.6406460551018,0.0007216878364870322,3.5,50,3,5G,macro,8x8,165.0,-133.0,-144.99978290702776,-37.51,0.0,0.0,0.0
10_percentile,rural,40000,1385.6406460551018,0.0007216878364870322,3.7,50,3,5G,macro,8x8,167.0,-134.0,-144.26326593189265,-38.51,0.0,0.0,0.0
10_percentile,rural,40000,1385.6406460551018,0.0007216878364870322,26,500,3,5G,macro,8x8,184.0,-151.0,-161.26326593189265,-65.51,0.0,0.0,0.0
10_percentile,rural,40800,1441.620528155728,0.0006936638182305192,0.7,10,3,5G,macro,8x8,154.0,-121.0,-132.25924267669222,-18.52,0.0,0.0,0.0
10_percentile,rural,40800,1441.620528155728,0.0006936638182305192,0.8,10,3,4G,macro,1x1,156.0,-124.0,-131.26326593189265,-21.52,0.0,0.0,0.0
10_percentile,rural,40800,1441.620528155728,0.0006936638182305192,2.6,10,3,4G,macro,1x1,165.0,-132.0,-141.82390874094432,-29.52,0.0,0.0,0.0
10_percentile,rural,40800,1441.620528155728,0.0006936638182305192,3.5,50,3,5G,macro,8x8,165.0,-133.0,-145.25959783098372,-37.51,0.0,0.0,0.0
10_percentile,rural,40800,1441.620528155728,0.0006936638182305192,3.7,50,3,5G,macro,8x8,168.0,-135.0,-144.99978290702776,-39.51,0.0,0.0,0.0
10_percentile,rural,40800,1441.620528155728,0.0006936638182305192,26,500,3,5G,macro,8x8,185.0,-152.0,-161.82390874094432,-66.51,0.0,0.0,0.0
10_percentile,rural,41600,1498.708922773198,0.0006672409730834248,0.7,10,3,5G,macro,8x8,154.0,-121.0,-132.26326593189265,-18.52,0.0,0.0,0.0
10_percentile,rural,41600,1498.708922773198,0.0006672409730834248,0.8,10,3,4G,macro,1x1,156.0,-125.0,-131.82390874094432,-22.52,0.0,0.0,0.0
10_percentile,rural,41600,1498.708922773198,0.0006672409730834248,2.6,10,3,4G,macro,1x1,165.0,-132.0,-142.25924267669222,-29.52,0.0,0.0,0.0
10_percentile,rural,41600,1498.708922773198,0.0006672409730834248,3.5,50,3,5G,macro,8x8,166.0,-134.0,-145.26326593189265,-38.51,0.0,0.0,0.0
10_percentile,rural,41600,1498.708922773198,0.0006672409730834248,3.7,50,3,5G,macro,8x8,168.0,-135.0,-145.25924267669222,-39.51,0.0,0.0,0.0
10_percentile,rural,41600,1498.708922773198,0.0006672409730834248,26,500,3,5G,macro,8x8,185.0,-152.0,-162.25924267669222,-66.51,0.0,0.0,0.0
10_percentile,rural,42400,1556.9058299075125,0.0006422996052750375,0.7,10,3,5G,macro,8x8,155.0,-122.0,-132.29627884007297,-19.52,0.0,0.0,0.0
10_percentile,rural,42400,1556.9058299075125,0.0006422996052750375,0.8,10,3,4G,macro,1x1,156.0,-125.0,-131.99997828581874,-22.52,0.0,0.0,0.0
10_percentile,rural,42400,1556.9058299075125,0.0006422996052750375,2.6,10,3,4G,macro,1x1,165.0,-132.0,-142.26326593189265,-29.52,0.0,0.0,0.0
10_percentile,rural,42400,1556.9058299075125,0.0006422996052750375,3.5,50,3,5G,macro,8x8,166.0,-134.0,-145.99978290702776,-38.51,0.0,0.0,0.0
10_percentile,rural,42400,1556.9058299075125,0.0006422996052750375,3.7,50,3,5G,macro,8x8,168.0,-135.0,-145.26326593189265,-39.51,0.0,0.0,0.0
10_percentile,rural,42400,1556.9058299075125,0.0006422996052750375,26,500,3,5G,macro,8x8,185.0,-152.0,-162.26326593189265,-66.51,0.0,0.0,0.0
10_percentile,rural,43200,1616.2112495586707,0.0006187309983599385,0.7,10,3,5G,macro,8x8,155.0,-122.0,-132.99997828581874,-19.52,0.0,0.0,0.0
10_percentile,rural,43200,1616.2112495586707,0.0006187309983599385,0.8,10,3,4G,macro,1x1,157.0,-125.0,-132.25959783098372,-22.52,0.0,0.0,0.0
10_percentile,rural,43200,1616.2112495586707,0.0006187309983599385,2.6,10,3,4G,macro,1x1,166.0,-133.0,-142.29627884007297,-30.52,0.0,0.0,0.0
10_percentile,rural,43200,1616.2112495586707,0.0006187309983599385,3.5,50,3,5G,macro,8x8,166.0,-134.0,-146.25924267669222,-38.51,0.0,0.0,0.0
10_percentile,rural,43200,1616.2112495586707,0.0006187309983599385,3.7,50,3,5G,macro,8x8,169.0,-136.0,-145.99978290702776,-40.50999999999999,0.0,0.0,0.0
10_percentile,rural,43200,1616.2112495586707,0.0006187309983599385,26,500,3,5G,macro,8x8,186.0,-153.0,-162.29627884007297,-67.51,0.0,0.0,0.0
10_percentile,rural,44000,1676.6251817266732,0.0005964362285016795,0.7,10,3,5G,macro,8x8,155.0,-122.0,-133.25959783098372,-19.52,0.0,0.0,0.0
10_percentile,rural,44000,1676.6251817266732,0.0005964362285016795,0.8,10,3,4G,macro,1x1,157.0,-126.0,-132.29627884007297,-23.52,0.0,0.0,0.0
10_percentile,rural,44000,1676.6251817266732,0.0005964362285016795,2.6,10,3,4G,macro,1x1,166.0,-133.0,-142.99997828581874,-30.52,0.0,0.0,0.0
10_percentile,rural,44000,1676.6251817266732,0.0005964362285016795,3.5,50,3,5G,macro,8x8,166.0,-134.0,-146.26326593189265,-38.51,0.0,0.0,0.0
10_percentile,rural,44000,1676.6251817266732,0.0005964362285016795,3.7,50,3,5G,macro,8x8,169.0,-136.0,-146.25924267669222,-40.50999999999999,0.0,0.0,0.0
10_percentile,rural,44000,1676.6251817266732,0.0005964362285016795,26,500,3,5G,macro,8x8,186.0,-153.0,-162.99997828581874,-67.51,0.0,0.0,0.0
10_percentile,rural,44800,1738.1476264115195,0.0005753251247505041,0.7,10,3,5G,macro,8x8,156.0,-123.0,-133.29627884007297,-20.52,0.0,0.0,0.0
10_percentile,rural,44800,1738.1476264115195,0.0005753251247505041,0.8,10,3,4G,macro,1x1,157.0,-126.0,-132.99978290702776,-23.52,0.0,0.0,0.0
10_percentile,rural,44800,1738.1476264115195,0.0005753251247505041,2.6,10,3,4G,macro,1x1,166.0,-133.0,-143.25959783098372,-30.52,0.0,0.0,0.0
10_percentile,rural,44800,1738.1476264115195,0.0005753251247505041,3.5,50,3,5G,macro,8x8,167.0,-135.0,-146.99978290702776,-39.51,0.0,0.0,0.0
10_percentile,rural,44800,1738.1476264115195,0.0005753251247505041,3.7,50,3,5G,macro,8x8,169.0,-136.0,-146.25959783098372,-40.50999999999999,0.0,0.0,0.0
10_percentile,rural,44800,1738.1476264115195,0.0005753251247505041,26,500,3,5G,macro,8x8,186.0,-153.0,-163.25959783098372,-67.51,0.0,0.0,0.0
10_percentile,rural,45600,1800.7785836132102,0.0005553153558687536,0.7,10,3,5G,macro,8x8,156.0,-123.0,-133.99978290702776,-20.52,0.0,0.0,0.0
10_percentile,rural,45600,1800.7785836132102,0.0005553153558687536,0.8,10,3,4G,macro,1x1,158.0,-126.0,-133.25959783098372,-23.52,0.0,0.0,0.0
