results_type,environment,inter_site_distance_m,site_area_km2,sites_per_km2,frequency_GHz,bandwidth_MHz,number_of_sectors,generation,ant_type,path_loss_dB,received_power_dBm,interference_dBm,sinr_dB,spectral_efficiency_bps_hz,capacity_mbps,capacity_mbps_km2
10_percentile,rural,14400,179.5790277287412,0.005568578985239446,0.7,10,3,5G,macro,136.0,-103.0,-114.26326593189265,-0.52,0.877,8.77,0.14650931310164644
10_percentile,rural,14400,179.5790277287412,0.005568578985239446,0.8,10,3,4G,macro,139.0,-107.0,-112.99997828581876,-4.52,0.2344,2.344,0.039158247424202874
10_percentile,rural,14400,179.5790277287412,0.005568578985239446,1.8,10,3,4G,macro,145.0,-112.0,-122.25924267669222,-9.52,0.0,0.0,0.0
10_percentile,rural,14400,179.5790277287412,0.005568578985239446,2.6,10,3,4G,macro,147.0,-114.0,-123.26326593189265,-11.52,0.0,0.0,0.0
10_percentile,rural,14400,179.5790277287412,0.005568578985239446,3.5,40,3,5G,macro,147.0,-115.0,-127.25924267669222,-18.54,0.0,0.0,0.0
10_percentile,rural,14400,179.5790277287412,0.005568578985239446,3.7,40,3,5G,macro,150.0,-117.0,-126.99978290702776,-20.54,0.0,0.0,0.0
10_percentile,rural,14400,179.5790277287412,0.005568578985239446,26,200,3,5G,macro,167.0,-134.0,-143.26326593189265,-44.53,0.0,0.0,0.0
10_percentile,rural,15200,200.0865092903567,0.004997838202818783,0.7,10,3,5G,macro,137.0,-104.0,-115.26326593189265,-1.52,0.877,8.77,0.13149312311616276
10_percentile,rural,15200,200.0865092903567,0.004997838202818783,0.8,10,3,4G,macro,140.0,-108.0,-113.99978290702776,-5.52,0.1523,1.523,0.022835122748679118
10_percentile,rural,15200,200.0865092903567,0.004997838202818783,1.8,10,3,4G,macro,146.0,-113.0,-122.99997828581876,-10.52,0.0,0.0,0.0
10_percentile,rural,15200,200.0865092903567,0.004997838202818783,2.6,10,3,4G,macro,147.0,-114.0,-124.25959783098372,-11.52,0.0,0.0,0.0
10_percentile,rural,15200,200.0865092903567,0.004997838202818783,3.5,40,3,5G,macro,148.0,-116.0,-127.99997828581874,-19.54,0.0,0.0,0.0
10_percentile,rural,15200,200.0865092903567,0.004997838202818783,3.7,40,3,5G,macro,151.0,-118.0,-127.99978290702776,-21.54,0.0,0.0,0.0
10_percentile,rural,15200,200.0865092903567,0.004997838202818783,26,200,3,5G,macro,167.0,-134.0,-144.25959783098375,-44.53,0.0,0.0,0.0
10_percentile,rural,16000,221.70250336881628,0.004510548978043952,0.7,10,3,5G,macro,138.0,-105.0,-116.25959783098372,-2.52,0.377,3.77,0.051014308941676856
10_percentile,rural,16000,221.70250336881628,0.004510548978043952,0.8,10,3,4G,macro,141.0,-109.0,-114.99978290702776,-6.52,0.1523,1.523,0.020608698280682722
10_percentile,rural,16000,221.70250336881628,0.004510548978043952,1.8,10,3,4G,macro,146.0,-113.0,-123.99978290702776,-10.52,0.0,0.0,0.0
10_percentile,rural,16000,221.70250336881628,0.004510548978043952,2.6,10,3,4G,macro,148.0,-115.0,-125.25959783098372,-12.52,0.0,0.0,0.0
10_percentile,rural,16000,221.70250336881628,0.004510548978043952,3.5,40,3,5G,macro,148.0,-116.0,-128.99978290702776,-19.54,0.0,0.0,0.0
10_percentile,rural,16000,221.70250336881628,0.004510548978043952,3.7,40,3,5G,macro,152.0,-119.0,-128.29627884007297,-22.54,0.0,0.0,0.0
10_percentile,rural,16000,221.70250336881628,0.004510548978043952,26,200,3,5G,macro,168.0,-135.0,-145.25959783098372,-45.53,0.0,0.0,0.0
10_percentile,rural,16800,244.42700996411995,0.004091200887114696,0.7,10,3,5G,macro,139.0,-106.0,-117.25924267669222,-3.52,0.377,3.77,0.04627148203326811
10_percentile,rural,16800,244.42700996411995,0.004091200887114696,0.8,10,3,4G,macro,141.0,-110.0,-115.29627884007299,-7.52,0.0,0.0,0.0
10_percentile,rural,16800,244.42700996411995,0.004091200887114696,1.8,10,3,4G,macro,147.0,-114.0,-124.29627884007299,-11.52,0.0,0.0,0.0
10_percentile,rural,16800,244.42700996411995,0.004091200887114696,2.6,10,3,4G,macro,149.0,-116.0,-125.99997828581876,-13.52,0.0,0.0,0.0
10_percentile,rural,16800,244.42700996411995,0.004091200887114696,3.5,40,3,5G,macro,149.0,-117.0,-129.29627884007297,-20.54,0.0,0.0,0.0
10_percentile,rural,16800,244.42700996411995,0.004091200887114696,3.7,40,3,5G,macro,153.0,-120.0,-129.26326593189265,-23.54,0.0,0.0,0.0
10_percentile,rural,16800,244.42700996411995,0.004091200887114696,26,200,3,5G,macro,169.0,-136.0,-145.99997828581874,-46.53,0.0,0.0,0.0
10_percentile,rural,17600,268.2600290762677,0.0037277264281354973,0.7,10,3,5G,macro,139.0,-106.0,-117.99978290702776,-3.52,0.377,3.77,0.04216058590221293
10_percentile,rural,17600,268.2600290762677,0.0037277264281354973,0.8,10,3,4G,macro,142.0,-111.0,-116.26326593189265,-8.52,0.0,0.0,0.0
10_percentile,rural,17600,268.2600290762677,0.0037277264281354973,1.8,10,3,4G,macro,148.0,-115.0,-125.26326593189265,-12.52,0.0,0.0,0.0
10_percentile,rural,17600,268.2600290762677,0.0037277264281354973,2.6,10,3,4G,macro,150.0,-117.0,-126.99978290702776,-14.52,0.0,0.0,0.0
10_percentile,rural,17600,268.2600290762677,0.0037277264281354973,3.5,40,3,5G,macro,150.0,-118.0,-130.26326593189265,-21.54,0.0,0.0,0.0
10_percentile,rural,17600,268.2600290762677,0.0037277264281354973,3.7,40,3,5G,macro,153.0,-120.0,-130.25959783098372,-23.54,0.0,0.0,0.0
10_percentile,rural,17600,268.2600290762677,0.0037277264281354973,26,200,3,5G,macro,170.0,-137.0,-146.99978290702776,-47.53,0.0,0.0,0.0
10_percentile,rural,18400,293.2015607052595,0.0034106230457799256,0.7,10,3,5G,macro,140.0,-107.0,-118.29627884007297,-4.52,0.377,3.77,0.03857414664777106
10_percentile,rural,18400,293.2015607052595,0.0034106230457799256,0.8,10,3,4G,macro,143.0,-111.0,-117.25959783098372,-8.52,0.0,0.0,0.0
10_percentile,rural,18400,293.2015607052595,0.0034106230457799256,1.8,10,3,4G,macro,149.0,-116.0,-126.25959783098372,-13.52,0.0,0.0,0.0
10_percentile,rural,18400,293.2015607052595,0.0034106230457799256,2.6,10,3,4G,macro,151.0,-118.0,-127.26326593189265,-15.52,0.0,0.0,0.0
10_percentile,rural,18400,293.2015607052595,0.0034106230457799256,3.5,40,3,5G,macro,151.0,-119.0,-131.25959783098372,-22.54,0.0,0.0,0.0
10_percentile,rural,18400,293.2015607052595,0.0034106230457799256,3.7,40,3,5G,macro,154.0,-121.0,-130.99978290702776,-24.54,0.0,0.0,0.0
10_percentile,rural,18400,293.2015607052595,0.0034106230457799256,26,200,3,5G,macro,171.0,-138.0,-147.26326593189265,-48.53,0.0,0.0,0.0
10_percentile,rural,19200,319.25160485109546,0.0031323256791971885,0.7,10,3,5G,macro,141.0,-108.0,-119.26326593189265,-5.52,0.1523,1.523,0.014311596028251888
10_percentile,rural,19200,319.25160485109546,0.0031323256791971885,0.8,10,3,4G,macro,144.0,-112.0,-117.99978290702776,-9.52,0.0,0.0,0.0
10_percentile,rural,19200,319.25160485109546,0.0031323256791971885,1.8,10,3,4G,macro,150.0,-117.0,-126.99978290702776,-14.52,0.0,0.0,0.0
10_percentile,rural,19200,319.25160485109546,0.0031323256791971885,2.6,10,3,4G,macro,151.0,-118.0,-128.25959783098372,-15.52,0.0,0.0,0.0
10_percentile,rural,19200,319.25160485109546,0.0031323256791971885,3.5,40,3,5G,macro,152.0,-119.0,-131.99978290702776,-22.54,0.0,0.0,0.0
10_percentile,rural,19200,319.25160485109546,0.0031323256791971885,3.7,40,3,5G,macro,155.0,-122.0,-131.29627884007297,-25.54,0.0,0.0,0.0
10_percentile,rural,19200,319.25160485109546,0.0031323256791971885,26,200,3,5G,macro,171.0,-138.0,-148.25959783098372,-48.53,0.0,0.0,0.0
10_percentile,rural,20000,346.41016151377545,0.002886751345948129,0.7,10,3,5G,macro,142.0,-109.0,-120.25924267669222,-6.52,0.1523,1.523,0.013189566899637208
10_percentile,rural,20000,346.41016151377545,0.002886751345948129,0.8,10,3,4G,macro,144.0,-113.0,-118.26326593189265,-10.52,0.0,0.0,0.0
10_percentile,rural,20000,346.41016151377545,0.002886751345948129,1.8,10,3,4G,macro,150.0,-117.0,-127.29627884007299,-14.52,0.0,0.0,0.0
10_percentile,rural,20000,346.41016151377545,0.002886751345948129,2.6,10,3,4G,macro,152.0,-119.0,-128.99978290702776,-16.52,0.0,0.0,0.0
10_percentile,rural,20000,346.41016151377545,0.002886751345948129,3.5,40,3,5G,macro,152.0,-120.0,-132.29627884007297,-23.54,0.0,0.0,0.0
10_percentile,rural,20000,346.41016151377545,0.002886751345948129,3.7,40,3,5G,macro,156.0,-123.0,-132.26326593189265,-26.54,0.0,0.0,0.0
10_percentile,rural,20000,346.41016151377545,0.002886751345948129,26,200,3,5G,macro,172.0,-139.0,-148.99978290702776,-49.53,0.0,0.0,0.0
10_percentile,rural,20800,374.6772306932995,0.002668963892333699,0.7,10,3,5G,macro,142.0,-109.0,-120.99978290702776,-6.52,0.1523,1.523,0.01219449602407246
10_percentile,rural,20800,374.6772306932995,0.002668963892333699,0.8,10,3,4G,macro,145.0,-113.0,-119.25959783098372,-10.52,0.0,0.0,0.0
10_percentile,rural,20800,374.6772306932995,0.002668963892333699,1.8,10,3,4G,macro,151.0,-118.0,-128.25959783098372,-15.52,0.0,0.0,0.0
10_percentile,rural,20800,374.6772306932995,0.002668963892333699,2.6,10,3,4G,macro,153.0,-120.0,-129.29627884007297,-17.52,0.0,0.0,0.0
10_percentile,rural,20800,374.6772306932995,0.002668963892333699,3.5,40,3,5G,macro,153.0,-121.0,-133.25959783098372,-24.54,0.0,0.0,0.0
10_percentile,rural,20800,374.6772306932995,0.002668963892333699,3.7,40,3,5G,macro,156.0,-123.0,-132.99997828581874,-26.54,0.0,0.0,0.0
10_percentile,rural,20800,374.6772306932995,0.002668963892333699,26,200,3,5G,macro,173.0,-140.0,-149.29627884007297,-50.53,0.0,0.0,0.0
10_percentile,rural,21600,404.0528123896677,0.002474923993439754,0.7,10,3,5G,macro,143.0,-110.0,-121.26326593189265,-7.52,0.0,0.0,0.0
10_percentile,rural,21600,404.0528123896677,0.002474923993439754,0.8,10,3,4G,macro,146.0,-114.0,-119.99978290702776,-11.52,0.0,0.0,0.0
10_percentile,rural,21600,404.0528123896677,0.002474923993439754,1.8,10,3,4G,macro,152.0,-119.0,-128.99978290702776,-16.52,0.0,0.0,0.0
10_percentile,rural,21600,404.0528123896677,0.002474923993439754,2.6,10,3,4G,macro,153.0,-120.0,-130.25959783098372,-17.52,0.0,0.0,0.0
10_percentile,rural,21600,404.0528123896677,0.002474923993439754,3.5,40,3,5G,macro,153.0,-121.0,-133.99978290702776,-24.54,0.0,0.0,0.0
10_percentile,rural,21600,404.0528123896677,0.002474923993439754,3.7,40,3,5G,macro,157.0,-124.0,-133.29627884007297,-27.54,0.0,0.0,0.0
10_percentile,rural,21600,404.0528123896677,0.002474923993439754,26,200,3,5G,macro,173.0,-140.0,-150.25959783098372,-50.53,0.0,0.0,0.0
10_percentile,rural,22400,434.53690660287987,0.0023013004990020164,0.7,10,3,5G,macro,144.0,-111.0,-121.99997828581876,-8.52,0.0,0.0,0.0
10_percentile,rural,22400,434.53690660287987,0.0023013004990020164,0.8,10,3,4G,macro,146.0,-115.0,-120.26326593189265,-12.52,0.0,0.0,0.0
10_percentile,rural,22400,434.53690660287987,0.0023013004990020164,1.8,10,3,4G,macro,152.0,-119.0,-129.26326593189265,-16.52,0.0,0.0,0.0
10_percentile,rural,22400,434.53690660287987,0.0023013004990020164,2.6,10,3,4G,macro,154.0,-121.0,-130.99978290702776,-18.52,0.0,0.0,0.0
10_percentile,rural,22400,434.53690660287987,0.0023013004990020164,3.5,40,3,5G,macro,154.0,-122.0,-134.26326593189265,-25.54,0.0,0.0,0.0
10_percentile,rural,22400,434.53690660287987,0.0023013004990020164,3.7,40,3,5G,macro,158.0,-125.0,-134.25959783098372,-28.54,0.0,0.0,0.0
10_percentile,rural,22400,434.53690660287987,0.0023013004990020164,26,200,3,5G,macro,174.0,-141.0,-150.99978290702776,-51.53,0.0,0.0,0.0
10_percentile,rural,23200,466.12951333293626,0.0021453265056094895,0.7,10,3,5G,macro,144.0,-111.0,-122.29627884007297,-8.52,0.0,0.0,0.0
10_percentile,rural,23200,466.12951333293626,0.0021453265056094895,0.8,10,3,4G,macro,147.0,-115.0,-121.25924267669222,-12.52,0.0,0.0,0.0
10_percentile,rural,23200,466.12951333293626,0.0021453265056094895,1.8,10,3,4G,macro,153.0,-120.0,-130.25924267669222,-17.52,0.0,0.0,0.0
10_percentile,rural,23200,466.12951333293626,0.0021453265056094895,2.6,10,3,4G,macro,155.0,-122.0,-131.26326593189265,-19.52,0.0,0.0,0.0
10_percentile,rural,23200,466.12951333293626,0.0021453265056094895,3.5,40,3,5G,macro,155.0,-123.0,-135.25924267669222,-26.54,0.0,0.0,0.0
10_percentile,rural,23200,466.12951333293626,0.0021453265056094895,3.7,40,3,5G,macro,158.0,-125.0,-134.99978290702776,-28.54,0.0,0.0,0.0
10_percentile,rural,23200,466.12951333293626,0.0021453265056094895,26,200,3,5G,macro,175.0,-142.0,-151.26326593189265,-52.53,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,0.7,10,3,5G,macro,145.0,-112.0,-123.25959783098372,-9.52,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,0.8,10,3,4G,macro,147.0,-116.0,-121.29627884007299,-13.52,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,1.8,10,3,4G,macro,153.0,-120.0,-130.99978290702776,-17.52,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,2.6,10,3,4G,macro,155.0,-122.0,-132.25924267669222,-19.52,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,3.5,40,3,5G,macro,155.0,-123.0,-135.29627884007297,-26.54,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,3.7,40,3,5G,macro,159.0,-126.0,-135.26326593189265,-29.54,0.0,0.0,0.0
10_percentile,rural,24000,498.8306325798366,0.002004688434686201,26,200,3,5G,macro,175.0,-142.0,-152.25924267669222,-52.53,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,0.7,10,3,5G,macro,145.0,-112.0,-123.29627884007299,-9.52,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,0.8,10,3,4G,macro,148.0,-116.0,-122.25959783098372,-13.52,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,1.8,10,3,4G,macro,154.0,-121.0,-131.25959783098372,-18.52,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,2.6,10,3,4G,macro,156.0,-123.0,-132.29627884007297,-20.52,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,3.5,40,3,5G,macro,156.0,-124.0,-136.25959783098372,-27.54,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,3.7,40,3,5G,macro,159.0,-126.0,-135.99997828581874,-29.54,0.0,0.0,0.0
10_percentile,rural,24800,532.6402643435812,0.0018774397411213115,26,200,3,5G,macro,176.0,-143.0,-152.296278840073,-53.53,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,0.7,10,3,5G,macro,146.0,-113.0,-124.25959783098372,-10.52,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,0.8,10,3,4G,macro,148.0,-117.0,-122.99978290702776,-14.52,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,1.8,10,3,4G,macro,154.0,-121.0,-131.99978290702776,-18.52,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,2.6,10,3,4G,macro,156.0,-123.0,-133.25924267669222,-20.52,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,3.5,40,3,5G,macro,156.0,-124.0,-136.99978290702776,-27.54,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,3.7,40,3,5G,macro,160.0,-127.0,-136.26326593189265,-30.54,0.0,0.0,0.0
10_percentile,rural,25600,567.5584086241697,0.0017619331945484184,26,200,3,5G,macro,176.0,-143.0,-153.25924267669222,-53.53,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,0.7,10,3,5G,macro,146.0,-113.0,-124.99978290702776,-10.52,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,0.8,10,3,4G,macro,149.0,-117.0,-123.25959783098372,-14.52,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,1.8,10,3,4G,macro,155.0,-122.0,-132.25959783098372,-19.52,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,2.6,10,3,4G,macro,157.0,-124.0,-133.29627884007297,-21.52,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,3.5,40,3,5G,macro,157.0,-125.0,-137.25959783098372,-28.54,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,3.7,40,3,5G,macro,160.0,-127.0,-137.25924267669222,-30.54,0.0,0.0,0.0
10_percentile,rural,26400,603.5850654216024,0.0016567673013935542,26,200,3,5G,macro,177.0,-144.0,-153.29627884007297,-54.53,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,0.7,10,3,5G,macro,147.0,-114.0,-125.25959783098372,-11.52,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,0.8,10,3,4G,macro,149.0,-118.0,-123.99978290702776,-15.52,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,1.8,10,3,4G,macro,155.0,-122.0,-132.99978290702776,-19.52,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,2.6,10,3,4G,macro,157.0,-124.0,-134.25924267669222,-21.52,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,3.5,40,3,5G,macro,157.0,-125.0,-137.99978290702776,-28.54,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,3.7,40,3,5G,macro,161.0,-128.0,-137.26326593189265,-31.54,0.0,0.0,0.0
10_percentile,rural,27200,640.7202347358791,0.0015607435910186683,26,200,3,5G,macro,177.0,-144.0,-154.25924267669222,-54.53,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,0.7,10,3,5G,macro,147.0,-114.0,-125.99978290702776,-11.52,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,0.8,10,3,4G,macro,150.0,-118.0,-124.25959783098372,-15.52,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,1.8,10,3,4G,macro,156.0,-123.0,-133.25959783098372,-20.52,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,2.6,10,3,4G,macro,158.0,-125.0,-134.29627884007297,-22.52,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,3.5,40,3,5G,macro,158.0,-126.0,-138.25959783098372,-29.54,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,3.7,40,3,5G,macro,161.0,-128.0,-138.25924267669222,-31.54,0.0,0.0,0.0
10_percentile,rural,28000,678.963916567,0.00147283231936129,26,200,3,5G,macro,178.0,-145.0,-154.29627884007297,-55.53,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,0.7,10,3,5G,macro,148.0,-115.0,-126.25959783098372,-12.52,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,0.8,10,3,4G,macro,150.0,-119.0,-124.99978290702776,-16.52,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,1.8,10,3,4G,macro,156.0,-123.0,-133.99978290702776,-20.52,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,2.6,10,3,4G,macro,158.0,-125.0,-135.25924267669222,-22.52,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,3.5,40,3,5G,macro,158.0,-126.0,-138.99978290702776,-29.54,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,3.7,40,3,5G,macro,162.0,-129.0,-138.26326593189265,-32.54,0.0,0.0,0.0
10_percentile,rural,28800,718.3161109149648,0.0013921447463098615,26,200,3,5G,macro,178.0,-145.0,-155.25924267669222,-55.53,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,0.7,10,3,5G,macro,148.0,-115.0,-126.29627884007297,-12.52,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,0.8,10,3,4G,macro,151.0,-119.0,-125.25959783098372,-16.52,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,1.8,10,3,4G,macro,157.0,-124.0,-134.25959783098372,-21.52,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,2.6,10,3,4G,macro,159.0,-126.0,-135.29627884007297,-23.52,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,3.5,40,3,5G,macro,159.0,-127.0,-139.25959783098372,-30.54,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,3.7,40,3,5G,macro,162.0,-129.0,-138.99978290702776,-32.54,0.0,0.0,0.0
10_percentile,rural,29600,758.7768177797738,0.001317910585257546,26,200,3,5G,macro,179.0,-146.0,-155.29627884007297,-56.53,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,0.7,10,3,5G,macro,149.0,-116.0,-127.25924267669222,-13.52,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,0.8,10,3,4G,macro,151.0,-120.0,-125.29627884007299,-17.52,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,1.8,10,3,4G,macro,157.0,-124.0,-134.29627884007297,-21.52,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,2.6,10,3,4G,macro,159.0,-126.0,-135.99997828581874,-23.52,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,3.5,40,3,5G,macro,159.0,-127.0,-139.29627884007297,-30.54,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,3.7,40,3,5G,macro,163.0,-130.0,-139.26326593189265,-33.54,0.0,0.0,0.0
10_percentile,rural,30400,800.3460371614268,0.0012494595507046957,26,200,3,5G,macro,179.0,-146.0,-155.99997828581874,-56.53,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,0.7,10,3,5G,macro,149.0,-116.0,-127.29627884007299,-13.52,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,0.8,10,3,4G,macro,152.0,-120.0,-126.25924267669222,-17.52,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,1.8,10,3,4G,macro,158.0,-125.0,-135.25924267669222,-22.52,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,2.6,10,3,4G,macro,160.0,-127.0,-136.26326593189265,-24.52,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,3.5,40,3,5G,macro,160.0,-128.0,-140.25924267669222,-31.54,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,3.7,40,3,5G,macro,163.0,-130.0,-139.99978290702776,-33.54,0.0,0.0,0.0
10_percentile,rural,31200,843.0237690599239,0.001186206174370533,26,200,3,5G,macro,180.0,-147.0,-156.26326593189265,-57.53,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,0.7,10,3,5G,macro,150.0,-117.0,-127.99997828581874,-14.52,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,0.8,10,3,4G,macro,152.0,-121.0,-126.26326593189265,-18.52,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,1.8,10,3,4G,macro,158.0,-125.0,-135.29627884007297,-22.52,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,2.6,10,3,4G,macro,160.0,-127.0,-136.99978290702776,-24.52,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,3.5,40,3,5G,macro,160.0,-128.0,-140.26326593189265,-31.54,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,3.7,40,3,5G,macro,164.0,-131.0,-140.25959783098372,-34.54,0.0,0.0,0.0
10_percentile,rural,32000,886.8100134752651,0.001127637244510988,26,200,3,5G,macro,180.0,-147.0,-156.99978290702776,-57.53,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,0.7,10,3,5G,macro,150.0,-117.0,-128.26326593189265,-14.52,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,0.8,10,3,4G,macro,153.0,-121.0,-126.99978290702776,-18.52,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,1.8,10,3,4G,macro,159.0,-126.0,-135.99997828581874,-23.52,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,2.6,10,3,4G,macro,160.0,-127.0,-137.25959783098372,-24.52,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,3.5,40,3,5G,macro,161.0,-129.0,-140.99978290702776,-32.54,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,3.7,40,3,5G,macro,164.0,-131.0,-140.82390874094432,-34.54,0.0,0.0,0.0
10_percentile,rural,32800,931.7047704074504,0.0010733013630086737,26,200,3,5G,macro,180.0,-147.0,-157.25959783098372,-57.53,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,0.7,10,3,5G,macro,150.0,-117.0,-128.99978290702776,-14.52,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,0.8,10,3,4G,macro,153.0,-122.0,-127.25959783098372,-19.52,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,1.8,10,3,4G,macro,159.0,-126.0,-136.26326593189265,-23.52,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,2.6,10,3,4G,macro,161.0,-128.0,-137.82390874094432,-25.52,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,3.5,40,3,5G,macro,161.0,-129.0,-141.26326593189265,-32.54,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,3.7,40,3,5G,macro,164.0,-131.0,-141.25924267669222,-34.54,0.0,0.0,0.0
10_percentile,rural,33600,977.7080398564798,0.001022800221778674,26,200,3,5G,macro,181.0,-148.0,-157.82390874094432,-58.53,0.0,0.0,0.0
10_percentile,rural,34400,1024.8198218223533,0.0009757812824324394,0.7,10,3,5G,macro,151.0,-118.0,-129.25959783098372,-15.52,0.0,0.0,0.0
